userId,itemId,rating
27,77,9.0
27,160,7.0
28,40,8.0
28,161,8.0
28,162,8.0
28,113,5.0
28,163,8.0
28,164,9.0
28,165,8.0
28,166,8.0
28,167,8.0
28,168,6.0
28,169,5.0
28,170,8.0
28,171,8.0
28,172,6.0
28,173,8.0
28,174,8.0
28,106,7.0
28,175,7.0
29,176,9.0
29,177,7.0
29,178,8.0
29,179,8.0
29,180,7.0
29,181,8.0
29,182,9.0
29,183,9.0
29,184,8.0
29,107,9.0
29,185,8.0
30,186,8.0
30,187,7.0
30,188,6.0
30,189,7.0
30,190,4.0
30,191,8.0
30,192,9.0
30,193,9.0
30,194,9.0
30,195,8.0
30,196,5.0
30,197,8.0
31,198,8.0
31,199,5.0
31,200,9.0
31,201,7.0
31,202,4.0
31,99,7.0
31,203,5.0
31,63,8.0
31,204,4.0
31,172,6.0
31,205,8.0
31,206,9.0
31,207,6.0
32,208,2.0
32,209,3.0
32,210,3.0
32,211,1.0
32,212,8.0
32,213,8.0
33,214,7.0
33,215,7.0
33,216,9.0
33,217,8.0
33,184,9.0
34,218,7.0
35,219,7.0
35,220,9.0
35,221,8.0
35,222,10.0
35,223,10.0
35,224,10.0
35,225,8.0
36,226,7.0
36,227,7.0
36,228,4.0
36,229,7.0
36,230,9.0
36,231,7.0
36,205,10.0
36,232,9.0
37,233,7.0
37,234,10.0
37,235,8.0
37,236,5.0
37,237,5.0
37,238,7.0
37,239,7.0
37,240,7.0
37,241,7.0
37,171,8.0
37,242,8.0
37,243,6.0
37,244,5.0
38,162,10.0
38,245,8.0
38,246,9.0
38,247,7.0
38,248,10.0
38,249,10.0
38,250,9.0
38,251,9.0
38,252,8.0
38,253,6.0
38,254,8.0
39,1,9.0
39,41,10.0
39,255,8.0
39,256,10.0
39,257,9.0
40,258,7.0
40,259,3.0
40,260,7.0
40,261,5.0
40,262,6.0
40,263,10.0
40,264,8.0
40,265,10.0
40,169,8.0
40,266,10.0
40,267,8.0
40,173,8.0
40,268,10.0
41,269,10.0
41,270,7.0
41,271,2.0
41,272,7.0
41,273,7.0
41,274,8.0
41,275,9.0
41,276,7.0
41,277,7.0
41,278,9.0
41,279,9.0
41,280,8.0
41,281,6.0
41,282,5.0
41,283,10.0
41,284,8.0
41,285,8.0
41,286,10.0
41,287,8.0
41,288,7.0
42,289,9.0
42,290,7.0
42,271,8.0
42,273,9.0
42,218,9.0
42,291,7.0
42,292,8.0
42,293,8.0
42,294,8.0
42,295,9.0
42,160,8.0
43,296,5.0
43,297,5.0
43,298,8.0
44,299,10.0
45,300,10.0
45,301,7.0
45,302,9.0
45,42,9.0
45,276,7.0
45,303,10.0
45,304,7.0
45,305,9.0
45,306,7.0
45,307,9.0
45,308,6.0
45,167,6.0
45,309,5.0
46,310,9.0
46,311,7.0
46,312,5.0
46,313,9.0
46,314,10.0
46,315,9.0
46,218,9.0
46,316,9.0
46,221,9.0
46,317,9.0
46,222,9.0
46,318,9.0
46,319,8.0
46,320,7.0
46,321,9.0
46,322,8.0
46,323,9.0
46,324,9.0
46,325,8.0
46,30,7.0
46,158,8.0
46,326,8.0
47,327,8.0
47,328,3.0
47,329,6.0
47,330,7.0
47,230,10.0
47,331,5.0
47,332,7.0
48,333,8.0
48,334,3.0
49,335,10.0
49,336,10.0
49,337,10.0
49,338,10.0
50,339,7.0
50,340,7.0
50,341,8.0
50,342,9.0
51,343,7.0
51,313,10.0
51,344,9.0
51,345,7.0
51,346,7.0
51,347,7.0
51,348,7.0
51,349,7.0
51,350,7.0
51,351,9.0
51,352,10.0
51,353,10.0
51,354,10.0
52,355,9.0
52,275,10.0
52,356,10.0
52,93,9.0
52,357,10.0
52,42,10.0
52,358,10.0
52,359,9.0
52,153,10.0
52,360,10.0
52,361,10.0
52,362,9.0
52,8,10.0
52,363,10.0
52,364,9.0
52,365,10.0
52,366,9.0
52,367,9.0
52,368,10.0
52,369,10.0
52,37,7.0
52,370,10.0
52,371,7.0
52,73,10.0
52,372,10.0
53,373,8.0
53,64,8.0
53,2,9.0
53,374,7.0
53,375,8.0
53,376,8.0
53,377,2.0
53,10,10.0
54,378,8.0
54,114,6.0
54,379,7.0
55,380,9.0
55,381,10.0
55,275,3.0
55,382,7.0
55,383,10.0
56,384,4.0
56,385,7.0
56,386,9.0
56,387,9.0
57,388,10.0
57,389,7.0
57,390,10.0
57,391,9.0
57,392,7.0
57,393,9.0
57,394,8.0
57,138,8.0
57,395,8.0
57,396,8.0
57,397,10.0
57,398,10.0
58,399,10.0
58,400,5.0
58,401,7.0
58,108,10.0
58,8,10.0
58,402,10.0
58,131,10.0
58,387,6.0
58,403,6.0
58,404,8.0
58,405,10.0
58,406,5.0
58,407,10.0
58,408,10.0
58,409,4.0
58,410,9.0
58,411,10.0
58,158,10.0
58,75,5.0
59,389,9.0
60,412,9.0
60,413,9.0
61,414,8.0
61,415,5.0
61,416,7.0
61,417,8.0
61,418,6.0
61,419,6.0
61,420,6.0
61,421,10.0
61,422,8.0
61,297,8.0
62,423,8.0
62,389,5.0
62,424,10.0
62,425,8.0
62,426,9.0
62,427,10.0
62,428,9.0
62,429,9.0
62,337,9.0
62,288,8.0
62,430,8.0
63,313,10.0
63,275,7.0
63,431,7.0
63,8,7.0
63,432,9.0
63,433,10.0
63,434,9.0
63,268,5.0
64,435,4.0
64,208,7.0
64,436,6.0
64,437,6.0
64,438,3.0
65,439,8.0
65,328,7.0
65,440,7.0
65,441,8.0
65,442,6.0
65,443,7.0
65,444,7.0
65,445,9.0
65,446,7.0
65,136,7.0
65,447,5.0
65,448,7.0
65,449,7.0
65,450,6.0
65,451,7.0
65,452,7.0
65,453,7.0
66,454,8.0
66,455,6.0
66,456,10.0
66,320,9.0
66,457,9.0
67,413,9.0
67,458,8.0
67,8,9.0
67,459,8.0
68,460,10.0
68,461,10.0
68,462,10.0
69,463,7.0
69,464,7.0
69,122,8.0
69,465,5.0
69,413,8.0
69,466,7.0
69,467,8.0
69,304,7.0
69,468,8.0
69,434,8.0
69,184,6.0
70,300,10.0
70,469,5.0
70,470,5.0
70,471,5.0
70,472,5.0
70,473,10.0
70,136,8.0
70,474,7.0
70,125,4.0
70,475,10.0
70,476,4.0
70,337,8.0
70,477,5.0
70,232,10.0
70,478,5.0
70,309,10.0
71,441,8.0
71,479,5.0
71,480,8.0
71,481,7.0
71,482,8.0
71,138,8.0
72,483,7.0
72,43,7.0
72,484,6.0
72,485,6.0
72,486,8.0
72,487,7.0
72,488,7.0
72,13,4.0
73,489,9.0
73,490,7.0
73,491,7.0
73,492,10.0
73,493,10.0
73,461,5.0
73,494,10.0
74,495,9.0
74,442,5.0
74,496,5.0
74,497,10.0
74,400,9.0
74,498,6.0
74,499,9.0
74,500,7.0
74,501,9.0
74,502,7.0
74,503,5.0
74,212,7.0
74,504,8.0
74,505,9.0
74,293,10.0
74,506,8.0
74,478,1.0
75,391,10.0
75,507,10.0
75,508,9.0
75,509,8.0
75,510,8.0
75,511,9.0
75,419,5.0
75,512,10.0
75,513,10.0
75,514,10.0
75,515,8.0
75,516,8.0
76,392,10.0
76,517,10.0
76,518,2.0
76,519,6.0
76,520,10.0
76,516,10.0
77,521,6.0
77,522,10.0
78,523,8.0
78,524,8.0
78,525,10.0
78,526,5.0
78,37,2.0
78,527,8.0
79,528,10.0
79,529,10.0
79,426,10.0
79,530,10.0
79,531,10.0
80,532,10.0
80,533,10.0
80,534,8.0
80,424,10.0
80,177,5.0
80,316,9.0
80,317,9.0
80,318,9.0
80,224,9.0
80,535,10.0
80,536,6.0
80,537,8.0
80,323,9.0
80,538,6.0
80,539,8.0
80,540,10.0
80,541,10.0
80,542,8.0
80,543,10.0
80,544,10.0
80,545,9.0
80,546,10.0
80,547,10.0
80,548,10.0
80,549,9.0
80,550,10.0
81,46,7.0
81,422,8.0
81,551,1.0
82,436,9.0
83,552,7.0
83,553,5.0
83,381,8.0
83,554,10.0
83,555,10.0
83,556,10.0
83,557,9.0
83,558,8.0
83,559,8.0
83,149,5.0
83,267,3.0
83,293,10.0
83,560,9.0
83,561,10.0
84,562,9.0
84,563,8.0
84,8,10.0
84,564,9.0
84,321,8.0
84,565,10.0
84,323,10.0
84,324,9.0
84,566,9.0
85,567,8.0
85,568,9.0
85,569,9.0
85,570,9.0
85,571,9.0
85,363,5.0
85,572,8.0
85,573,9.0
85,228,4.0
85,574,10.0
85,575,10.0
85,576,9.0
85,577,10.0
85,578,9.0
85,579,10.0
85,346,10.0
85,347,8.0
85,580,9.0
85,350,10.0
85,581,9.0
85,582,10.0
85,225,8.0
85,538,10.0
85,583,5.0
85,584,5.0
85,585,10.0
85,586,10.0
85,587,8.0
85,588,8.0
86,440,8.0
86,589,10.0
86,590,5.0
86,591,10.0
86,592,5.0
86,126,9.0
87,593,9.0
87,289,9.0
87,594,9.0
87,595,5.0
87,596,5.0
87,597,3.0
87,218,5.0
87,598,9.0
87,299,7.0
87,599,8.0
88,389,9.0
88,269,7.0
88,313,8.0
88,600,7.0
88,263,9.0
88,363,7.0
88,601,10.0
88,602,9.0
88,61,8.0
88,603,10.0
89,604,9.0
89,605,8.0
89,606,6.0
90,607,9.0
91,608,10.0
92,609,8.0
92,610,9.0
92,275,9.0
92,611,6.0
92,612,7.0
92,238,5.0
92,613,8.0
92,291,8.0
92,383,8.0
92,247,8.0
92,614,7.0
92,615,7.0
92,616,10.0
92,617,6.0
92,618,7.0
92,619,9.0
92,525,7.0
92,620,8.0
92,621,6.0
92,139,6.0
92,622,10.0
92,434,8.0
92,623,9.0
92,478,6.0
92,90,7.0
93,403,7.0
93,624,6.0
93,625,5.0
94,321,10.0
94,626,8.0
94,587,9.0
94,588,9.0
95,389,6.0
95,313,7.0
95,391,5.0
95,627,7.0
95,628,7.0
95,596,7.0
95,493,8.0
95,48,9.0
95,461,9.0
95,598,8.0
95,629,7.0
95,630,7.0
95,396,7.0
95,397,8.0
95,184,7.0
95,631,7.0
95,632,9.0
95,633,8.0
96,634,10.0
97,635,8.0
97,466,7.0
97,636,7.0
97,637,5.0
97,492,3.0
97,638,9.0
97,330,8.0
97,138,7.0
97,639,6.0
97,30,9.0
98,640,10.0
98,228,7.0
98,641,9.0
98,642,8.0
98,643,8.0
98,644,9.0
98,485,8.0
98,645,9.0
98,646,9.0
98,647,5.0
99,648,9.0
99,177,5.0
99,649,9.0
99,479,7.0
99,425,8.0
99,650,8.0
99,383,10.0
99,651,10.0
99,652,7.0
99,626,9.0
99,653,6.0
99,654,6.0
99,516,10.0
100,655,8.0
100,656,9.0
101,657,8.0
101,243,7.0
101,658,5.0
101,659,9.0
102,660,8.0
102,661,10.0
102,662,10.0
102,215,9.0
102,663,4.0
102,664,9.0
102,341,9.0
103,665,5.0
103,275,9.0
103,666,8.0
103,314,6.0
103,667,7.0
103,352,6.0
103,353,6.0
103,544,9.0
103,545,10.0
103,668,10.0
103,669,9.0
104,670,7.0
104,671,10.0
104,672,10.0
104,673,10.0
104,674,10.0
104,274,10.0
104,675,8.0
104,676,7.0
104,677,8.0
104,678,10.0
104,454,9.0
104,679,8.0
104,455,10.0
104,680,10.0
104,681,10.0
104,682,10.0
104,136,10.0
104,320,10.0
104,683,10.0
104,684,9.0
104,139,8.0
105,440,10.0
105,189,7.0
105,685,5.0
105,499,5.0
105,686,10.0
105,687,8.0
105,278,9.0
105,419,10.0
105,688,9.0
105,689,7.0
105,690,7.0
105,691,7.0
105,692,10.0
105,693,7.0
106,660,7.0
106,694,8.0
106,695,8.0
106,696,5.0
106,697,5.0
106,698,7.0
106,699,7.0
106,700,7.0
106,701,8.0
106,661,3.0
106,702,5.0
106,703,5.0
106,251,7.0
106,704,8.0
106,705,10.0
106,706,6.0
106,231,5.0
106,707,5.0
107,293,10.0
108,8,10.0
108,96,9.0
108,708,10.0
108,709,10.0
108,231,10.0
108,710,10.0
108,711,10.0
109,712,9.0
109,713,8.0
109,714,9.0
109,715,10.0
109,716,9.0
109,717,10.0
110,718,8.0
110,719,8.0
110,720,7.0
111,721,8.0
111,722,6.0
111,723,5.0
111,231,8.0
112,724,10.0
113,725,8.0
114,726,6.0
114,727,8.0
114,728,9.0
114,729,7.0
114,730,7.0
114,731,8.0
115,732,10.0
115,733,6.0
115,734,8.0
115,177,7.0
115,594,9.0
115,735,8.0
115,736,8.0
115,737,8.0
115,666,7.0
115,738,7.0
115,739,8.0
115,740,10.0
115,741,9.0
115,540,10.0
115,541,10.0
115,38,10.0
115,742,8.0
115,566,7.0
116,743,10.0
116,96,8.0
116,505,9.0
116,744,9.0
116,745,10.0
117,746,7.0
117,747,10.0
117,748,7.0
117,446,7.0
117,37,5.0
117,749,7.0
117,750,8.0
118,751,7.0
118,435,5.0
118,752,5.0
118,753,7.0
118,754,6.0
118,755,6.0
118,756,4.0
118,757,8.0
118,295,7.0
119,758,10.0
119,759,9.0
119,290,10.0
119,300,8.0
119,760,9.0
119,761,10.0
119,762,9.0
119,763,10.0
119,270,10.0
119,271,9.0
119,764,10.0
119,746,9.0
119,765,5.0
119,274,10.0
119,275,10.0
119,766,10.0
119,276,5.0
119,256,10.0
119,743,9.0
119,767,10.0
119,768,9.0
119,769,10.0
119,770,10.0
119,771,10.0
119,772,10.0
119,637,10.0
119,773,9.0
119,774,10.0
119,775,10.0
119,776,9.0
119,777,9.0
119,778,9.0
119,779,8.0
119,780,10.0
119,384,10.0
119,47,10.0
119,781,9.0
119,782,10.0
119,616,10.0
119,617,7.0
119,783,10.0
119,784,8.0
119,785,8.0
119,598,9.0
119,786,10.0
119,787,10.0
119,37,8.0
119,285,10.0
119,788,10.0
119,411,10.0
119,158,9.0
119,789,10.0
119,337,10.0
119,790,5.0
119,206,7.0
119,692,10.0
119,791,10.0
119,792,10.0
119,793,9.0
120,794,6.0
120,231,7.0
121,795,8.0
121,796,8.0
121,797,9.0
121,478,1.0
122,798,9.0
122,612,4.0
122,799,1.0
123,562,8.0
123,800,10.0
123,801,8.0
123,802,3.0
123,803,9.0
123,804,9.0
123,84,7.0
124,805,4.0
124,806,5.0
124,807,9.0
125,677,8.0
125,808,10.0
125,454,8.0
125,97,9.0
125,809,6.0
125,810,9.0
125,811,8.0
125,338,9.0
126,429,7.0
126,812,7.0
126,813,8.0
127,562,6.0
127,814,7.0
127,815,7.0
127,557,8.0
127,816,8.0
127,817,7.0
128,574,10.0
128,818,10.0
129,361,10.0
130,819,10.0
130,820,8.0
130,479,4.0
130,821,10.0
130,822,8.0
130,379,7.0
130,823,1.0
131,329,5.0
131,824,6.0
131,529,7.0
131,695,9.0
131,825,9.0
131,753,7.0
131,814,7.0
132,562,8.0
132,464,10.0
132,553,9.0
132,826,9.0
132,275,9.0
132,773,10.0
132,564,8.0
132,138,9.0
132,338,8.0
133,221,10.0
134,329,7.0
134,339,10.0
134,827,7.0
134,589,9.0
134,236,7.0
134,12,8.0
134,828,10.0
134,829,10.0
134,830,8.0
134,730,8.0
134,831,8.0
135,832,8.0
135,117,10.0
135,833,8.0
135,118,9.0
135,574,10.0
135,278,6.0
135,36,8.0
135,834,3.0
135,835,3.0
135,836,4.0
135,837,3.0
136,462,9.0
137,838,10.0
137,376,9.0
138,839,7.0
138,840,7.0
138,841,7.0
138,833,9.0
139,842,7.0
139,843,5.0
140,649,10.0
140,737,10.0
140,844,3.0
141,389,8.0
141,845,9.0
141,846,8.0
141,173,8.0
141,586,10.0
142,708,9.0
142,847,6.0
143,848,7.0
143,274,4.0
143,275,4.0
143,849,5.0
143,850,10.0
143,851,6.0
143,852,7.0
143,8,10.0
143,853,8.0
143,193,5.0
143,854,7.0
143,576,5.0
143,639,8.0
143,855,7.0
143,856,1.0
143,857,10.0
143,858,9.0
143,859,8.0
144,464,7.0
145,860,10.0
145,94,10.0
145,861,10.0
145,97,10.0
145,862,10.0
145,863,10.0
145,864,10.0
146,865,6.0
146,313,8.0
146,130,10.0
146,738,8.0
146,866,7.0
146,867,10.0
146,170,9.0
146,125,6.0
146,868,10.0
146,707,10.0
146,869,10.0
146,870,5.0
147,871,8.0
147,271,10.0
147,824,9.0
147,872,10.0
147,873,10.0
147,874,7.0
147,875,8.0
147,737,10.0
147,876,8.0
147,738,10.0
147,877,7.0
147,314,9.0
147,456,8.0
147,878,8.0
147,879,10.0
147,880,10.0
147,881,10.0
147,882,10.0
147,650,10.0
147,883,10.0
147,884,10.0
147,530,8.0
147,885,10.0
147,886,10.0
147,709,7.0
147,887,10.0
147,602,10.0
147,61,10.0
147,888,7.0
147,889,7.0
147,890,10.0
147,891,9.0
147,892,6.0
147,893,7.0
147,894,8.0
147,895,10.0
147,896,9.0
147,897,9.0
147,898,8.0
147,899,10.0
147,631,10.0
147,900,8.0
147,107,5.0
148,339,10.0
148,713,10.0
148,901,7.0
148,902,9.0
149,282,8.0
149,903,9.0
149,904,10.0
149,786,9.0
149,905,6.0
149,906,8.0
150,161,9.0
150,170,8.0
150,704,7.0
151,907,8.0
151,314,9.0
151,2,10.0
152,908,7.0
152,48,9.0
152,909,8.0
152,257,8.0
152,486,9.0
152,288,8.0
152,910,9.0
152,911,8.0
152,912,8.0
153,799,5.0
154,635,9.0
154,913,8.0
154,627,9.0
154,914,6.0
154,571,10.0
154,915,9.0
154,117,6.0
154,118,5.0
154,278,6.0
154,916,8.0
154,917,9.0
154,918,8.0
154,919,9.0
154,920,10.0
154,921,10.0
154,922,10.0
154,923,9.0
154,924,9.0
154,295,10.0
154,715,10.0
155,765,8.0
155,925,9.0
156,840,10.0
156,926,10.0
156,54,10.0
156,169,10.0
156,927,10.0
156,928,10.0
157,929,9.0
157,746,9.0
157,930,10.0
157,931,8.0
157,932,10.0
157,767,10.0
157,933,7.0
157,934,8.0
157,432,10.0
157,935,9.0
157,936,10.0
157,937,10.0
157,938,9.0
158,758,6.0
158,439,7.0
158,939,7.0
158,609,6.0
158,489,5.0
158,940,7.0
158,941,8.0
158,824,5.0
158,466,7.0
158,929,5.0
158,942,5.0
158,943,5.0
158,765,5.0
158,35,7.0
158,441,8.0
158,944,6.0
158,695,5.0
158,945,6.0
158,946,6.0
158,773,5.0
158,947,8.0
158,774,8.0
158,431,7.0
158,948,7.0
158,949,7.0
158,950,7.0
158,951,8.0
158,393,5.0
158,952,5.0
158,953,5.0
158,705,5.0
158,954,5.0
158,371,5.0
158,936,5.0
158,411,8.0
158,937,6.0
158,955,7.0
158,956,6.0
158,789,6.0
158,337,8.0
158,790,8.0
158,924,7.0
158,430,3.0
158,76,7.0
158,957,8.0
158,958,8.0
158,793,7.0
158,959,6.0
158,750,6.0
158,647,6.0
159,533,10.0
159,562,10.0
159,40,7.0
159,960,10.0
159,380,8.0
159,961,10.0
159,962,9.0
159,963,8.0
159,964,9.0
159,965,10.0
159,966,10.0
159,967,8.0
159,968,9.0
159,258,7.0
159,636,8.0
159,969,8.0
159,846,7.0
159,492,4.0
159,698,6.0
159,178,10.0
159,314,7.0
159,970,8.0
159,971,10.0
159,154,7.0
159,426,10.0
159,31,10.0
159,235,10.0
159,972,8.0
159,317,10.0
159,318,10.0
159,224,9.0
159,803,7.0
159,973,7.0
159,974,6.0
159,975,10.0
159,976,10.0
159,651,10.0
159,725,10.0
159,643,9.0
159,564,10.0
159,475,10.0
159,592,7.0
159,977,10.0
159,978,7.0
159,979,3.0
159,980,8.0
159,653,10.0
159,583,10.0
159,731,8.0
159,70,7.0
159,411,8.0
159,337,8.0
159,539,7.0
159,3,8.0
159,981,10.0
159,982,8.0
159,983,9.0
159,984,10.0
159,668,10.0
159,985,10.0
159,986,10.0
159,987,10.0
159,633,10.0
160,988,5.0
160,553,9.0
160,299,9.0
161,339,6.0
161,989,3.0
161,990,1.0
161,991,5.0
161,992,6.0
161,993,7.0
161,291,9.0
161,833,6.0
161,994,2.0
161,995,8.0
161,996,7.0
161,997,5.0
161,998,6.0
161,999,6.0
161,24,4.0
161,1000,5.0
162,379,4.0
163,1001,10.0
163,509,9.0
163,474,10.0
164,1002,9.0
164,316,10.0
164,317,10.0
164,318,10.0
164,224,10.0
164,1003,8.0
164,323,10.0
164,1004,8.0
164,478,4.0
165,1005,9.0
165,748,9.0
165,1006,4.0
165,1007,7.0
165,427,7.0
165,1008,9.0
165,1009,7.0
165,667,10.0
165,1010,7.0
165,1011,8.0
165,1012,7.0
165,1013,10.0
165,1014,7.0
165,64,10.0
165,1015,9.0
165,1016,7.0
165,1017,8.0
165,457,8.0
165,906,7.0
165,516,9.0
165,1018,8.0
166,1019,8.0
166,1020,6.0
166,617,4.0
166,136,8.0
166,1021,8.0
166,835,7.0
166,1022,7.0
167,940,10.0
167,40,8.0
167,907,6.0
167,128,9.0
167,208,8.0
167,963,7.0
167,1023,7.0
167,1024,7.0
167,199,6.0
167,313,9.0
167,1025,6.0
167,942,10.0
167,91,8.0
167,1026,6.0
167,1027,7.0
167,258,8.0
167,507,8.0
167,1028,8.0
167,1029,7.0
167,628,5.0
167,1030,6.0
167,1031,9.0
167,971,10.0
167,1032,8.0
167,493,10.0
167,1033,7.0
167,1020,6.0
167,1034,5.0
167,1035,7.0
167,1036,8.0
167,1037,8.0
167,484,8.0
167,248,10.0
167,249,9.0
167,1038,10.0
167,1039,7.0
167,1040,6.0
167,1041,7.0
167,1042,10.0
167,292,8.0
167,1043,6.0
167,68,8.0
167,1044,7.0
167,620,7.0
167,1045,8.0
167,922,7.0
167,902,8.0
167,1046,8.0
167,1047,7.0
167,1048,6.0
167,1049,8.0
167,1050,10.0
167,1051,6.0
167,928,7.0
167,1052,8.0
167,1053,8.0
167,793,9.0
168,1054,6.0
168,1055,8.0
168,300,9.0
168,940,8.0
168,552,8.0
168,1056,10.0
168,674,5.0
168,848,7.0
168,1057,5.0
168,1058,6.0
168,1059,7.0
168,1060,8.0
168,154,10.0
168,1061,8.0
168,223,9.0
168,224,10.0
168,117,10.0
168,833,9.0
168,1062,9.0
168,278,9.0
168,1063,7.0
168,1064,9.0
168,137,8.0
168,1065,5.0
168,429,8.0
168,293,8.0
168,1066,9.0
168,30,2.0
168,1067,7.0
168,1068,8.0
168,139,9.0
168,1069,1.0
168,453,9.0
168,1070,3.0
168,513,10.0
168,160,8.0
168,1071,10.0
168,1072,7.0
168,1051,8.0
168,185,5.0
168,1073,5.0
169,1074,8.0
169,1075,6.0
169,143,8.0
169,699,7.0
169,1076,8.0
169,1077,8.0
169,1078,7.0
169,125,5.0
169,1079,8.0
169,268,9.0
170,758,9.0
170,1080,8.0
170,1081,8.0
170,198,2.0
170,389,8.0
170,1082,8.0
170,439,9.0
170,1083,8.0
170,940,9.0
170,271,4.0
170,824,8.0
170,733,7.0
170,529,6.0
170,1084,4.0
170,313,8.0
170,929,9.0
170,746,8.0
170,965,10.0
170,943,9.0
170,765,8.0
170,35,8.0
170,441,7.0
170,600,9.0
170,944,9.0
170,872,9.0
170,258,9.0
170,1085,5.0
170,1086,6.0
170,261,9.0
170,42,8.0
170,908,9.0
170,358,5.0
170,1087,9.0
170,1088,7.0
170,382,8.0
170,666,5.0
170,1089,8.0
170,200,7.0
170,768,8.0
170,677,5.0
170,1090,6.0
170,1091,9.0
170,1092,7.0
170,1093,9.0
170,773,8.0
170,947,9.0
170,1094,7.0
170,492,7.0
170,1095,7.0
170,571,4.0
170,1096,8.0
170,754,9.0
170,384,4.0
170,1097,5.0
170,915,8.0
170,154,6.0
170,304,7.0
170,1020,9.0
170,1098,7.0
170,1099,5.0
170,1100,8.0
170,1101,4.0
170,1102,7.0
170,662,1.0
170,1103,7.0
170,1104,5.0
170,522,7.0
170,180,2.0
170,136,8.0
170,784,7.0
170,1105,9.0
170,785,8.0
170,1106,8.0
170,138,6.0
170,525,7.0
170,1107,6.0
170,1108,6.0
170,1109,8.0
170,29,7.0
170,173,9.0
170,1110,7.0
170,410,6.0
170,1111,9.0
170,157,7.0
170,70,7.0
170,71,7.0
170,935,8.0
170,371,9.0
170,139,9.0
170,411,7.0
170,158,9.0
170,337,9.0
170,1112,7.0
170,654,5.0
170,184,9.0
170,232,8.0
170,1113,2.0
170,1114,9.0
170,78,9.0
170,1115,8.0
170,82,9.0
170,985,8.0
170,83,8.0
170,1116,9.0
170,86,6.0
170,1117,6.0
170,1051,9.0
170,928,9.0
170,268,9.0
170,1118,8.0
170,1119,6.0
171,1120,7.0
171,650,5.0
171,246,7.0
171,1121,7.0
171,662,7.0
171,1122,5.0
171,411,9.0
171,337,10.0
171,1123,9.0
171,1124,10.0
172,670,9.0
172,1125,10.0
172,1126,10.0
172,1127,10.0
172,1128,10.0
172,802,10.0
172,1129,9.0
172,294,10.0
172,892,9.0
172,1130,8.0
172,799,9.0
172,1131,9.0
173,1132,10.0
173,883,8.0
173,1133,8.0
174,289,7.0
174,1134,7.0
174,803,8.0
174,1135,7.0
174,810,6.0
174,1136,7.0
174,1137,5.0
174,1138,6.0
174,1139,7.0
174,1069,8.0
174,1140,8.0
174,140,7.0
175,40,8.0
175,961,8.0
175,968,8.0
175,872,5.0
175,1141,5.0
175,1142,5.0
175,173,8.0
175,1143,9.0
176,1144,5.0
176,313,7.0
176,458,4.0
176,428,10.0
176,429,10.0
176,1145,10.0
176,478,6.0
177,1146,8.0
177,1,8.0
177,1147,8.0
177,464,8.0
177,824,6.0
